name,artist,genre
Weak,AJR,pop
HeadBand (feat. 2 Chainz),B.o.B,pop
Antidote,Travis Scott,pop
Story of My Life,One Direction,pop
Millionaire (feat. Nelly),Cash Cash,pop
Truffle Butter,Nicki Minaj,pop
Stolen Dance,Milky Chance,pop
I Mean It (feat. Remo),G-Eazy,pop
LIKE I WOULD,ZAYN,pop
If I'm Lucky,Jason Derulo,pop
I Feel It Coming,The Weeknd,pop
Mariners Apartment Complex,Lana Del Rey,pop
Cherry Wine,Hozier,pop
God's Plan,Drake,pop
Power,Little Mix,pop
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,pop
Girls,The 1975,pop
Sugar (feat. Francesco Yates),Robin Schulz,pop
Romantic,Stanaj,pop
Hall of Fame,The Script,pop
Look Alive,Rae Sremmurd,pop
Sky Walker (feat. Travis Scott),Miguel,pop
I Have Questions,Camila Cabello,pop
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,pop
No Lie,Sean Paul,pop
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,pop
No Broken Hearts (feat. Nicki Minaj),Bebe Rexha,pop
Heebiejeebies,Aminé,pop
If You're Over Me,Years & Years,pop
Cold Water (feat. Justin Bieber & MØ),Major Lazer,pop
Quit (feat. Ariana Grande),Cashmere Cat,pop
Hotter Than Hell,Dua Lipa,pop
1-800-273-8255,Logic,pop
Sex With Me,Rihanna,pop
Crooked Smile,J. Cole,pop
Titanium (feat. Sia),David Guetta,pop
Don't Be So Shy,Imany,pop
Flexicution,Logic,pop
Just Hold On,Steve Aoki,pop
...Ready For It?,Taylor Swift,pop
Don't Leave,Snakehips,pop
Whole Heart,Gryffin,pop
Fake Love,Drake,pop
Slide,Calvin Harris,pop
We Can't Stop,Miley Cyrus,pop
Back On Road,Gucci Mane,pop
Roll In Peace (feat. XXXTENTACION),Kodak Black,pop
Either Way (feat. Joey Bada$$),Snakehips,pop
Hear Me Now,Alok,pop
My Type,The Chainsmokers,pop
Started From the Bottom,Drake,pop
All Time Low,Jon Bellion,pop
Slow Motion,Trey Songz,pop
Powerglide (feat. Juicy J),Rae Sremmurd,pop
Freaky Friday (feat. Chris Brown),Lil Dicky,pop
Perfect Strangers,Jonas Blue,pop
Happier,Marshmello,pop
no tears left to cry,Ariana Grande,pop
Grudges,Paramore,pop
Drag Me Down,One Direction,pop
Down,Fifth Harmony,pop
Let Me Explain,Bryson Tiller,pop
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard)",Ty Dolla $ign,pop
All The Way Up,Fat Joe,pop
I Know What You Did Last Summer,Shawn Mendes,pop
Wrecking Ball,Miley Cyrus,pop
Take Me to Church,Hozier,pop
Dark Horse,Katy Perry,pop
Toothbrush,DNCE,pop
Pray,Sam Smith,pop
Look What You Made Me Do,Taylor Swift,pop
7/11,Beyoncé,pop
Young And Beautiful,Lana Del Rey,pop
Selfish,Future,pop
Body Say,Demi Lovato,pop
Rich Love (with Seeb),OneRepublic,pop
Better,Khalid,pop
Best Part (feat. Daniel Caesar),H.E.R.,pop
No Limit,G-Eazy,pop
Who Do You Think Of?,M.O,pop
Treat You Better,Shawn Mendes,pop
Runaway (U & I),Galantis,pop
Fight Night,Migos,pop
What They Want,Russ,pop
I Fall Apart,Post Malone,pop
Maps,Maroon 5,pop
Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,pop
Black Barbies,Nicki Minaj,pop
All I Am,Jess Glynne,pop
Studio,ScHoolboy Q,pop
Whippin (feat. Felix Snow),Kiiara,pop
RAF,A$AP Mob,pop
All Eyez (feat. Jeremih) [Bonus Track],The Game,pop
3005,Childish Gambino,pop
Electric (feat. Khalid),Alina Baraz,pop
Grass Ain't Greener,Chris Brown,pop
Touch,Little Mix,pop
Pop Style,Drake,pop
All The Time,Jeremih,pop
NO,Meghan Trainor,pop
Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,pop
My Shit,A Boogie Wit da Hoodie,pop
Panda,Desiigner,pop
DDU-DU DDU-DU,BLACKPINK,pop
Everyday,Logic,pop
Love Someone,Lukas Graham,pop
Love It If We Made It,The 1975,pop
One,Ed Sheeran,pop
Praying,Kesha,pop
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,pop
Moves,Big Sean,pop
Wild Things,Alessia Cara,pop
Waves,Kanye West,pop
Cool Kids,Echosmith,pop
CRZY,Kehlani,pop
Still Got Time,ZAYN,pop
Low Life,Future,pop
Such A Boy,Astrid S,pop
100 Letters,Halsey,pop
Treasure,Bruno Mars,pop
