name,artist,genre
Da Rockwilder,Method Man,hip-hop-rap-trap
pick up the phone,Young Thug,hip-hop-rap-trap
B.M.F. (Blowin' Money Fast),Rick Ross,hip-hop-rap-trap
Tiimmy Turner,Desiigner,hip-hop-rap-trap
No Flockin,Kodak Black,hip-hop-rap-trap
Ghost Town,Kanye West,hip-hop-rap-trap
F.B.G.M.,T-Pain,hip-hop-rap-trap
Mirror,Lil Wayne,hip-hop-rap-trap
MVP,Big L,hip-hop-rap-trap
Kream (feat. Tyga),Iggy Azalea,hip-hop-rap-trap
Free Lunch,Isaiah Rashad,hip-hop-rap-trap
King of Everything,Wiz Khalifa,hip-hop-rap-trap
Calm Down,G-Eazy,hip-hop-rap-trap
U Can't Touch This,MC Hammer,hip-hop-rap-trap
Bring Em Out,T.I.,hip-hop-rap-trap
Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,hip-hop-rap-trap
"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",Carnage,hip-hop-rap-trap
Nothing but Trouble,Lil Wayne,hip-hop-rap-trap
Window Pain,J. Cole,hip-hop-rap-trap
Pull Up (feat. Lil Uzi Vert),Wiz Khalifa,hip-hop-rap-trap
One Day (ft. Ryan Tedder),Logic,hip-hop-rap-trap
Fruit Punch,Kaiydo,hip-hop-rap-trap
Caribou Lou,Tech N9ne,hip-hop-rap-trap
All Falls Down,Kanye West,hip-hop-rap-trap
Pursuit Of Happiness,Kid Cudi,hip-hop-rap-trap
Make Me Proud,Drake,hip-hop-rap-trap
My Shit,A Boogie Wit da Hoodie,hip-hop-rap-trap
Up,Desiigner,hip-hop-rap-trap
"Shook Ones, Pt. II",Mobb Deep,hip-hop-rap-trap
Shortie Like Mine,Bow Wow,hip-hop-rap-trap
The Flute Song,Russ,hip-hop-rap-trap
Whatever You Like,T.I.,hip-hop-rap-trap
X (feat. Future),21 Savage,hip-hop-rap-trap
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,hip-hop-rap-trap
All Eyez (feat. Jeremih) [Bonus Track],The Game,hip-hop-rap-trap
Flex Like Ouu,Lil Pump,hip-hop-rap-trap
65th & Ingleside,Chance the Rapper,hip-hop-rap-trap
Switch,6LACK,hip-hop-rap-trap
Plain Jane,A$AP Ferg,hip-hop-rap-trap
Weekend (feat. Miguel),Mac Miller,hip-hop-rap-trap
Candy Paint,Post Malone,hip-hop-rap-trap
Powerglide (feat. Juicy J),Rae Sremmurd,hip-hop-rap-trap
Boss,Lil Pump,hip-hop-rap-trap
SICKO MODE,Travis Scott,hip-hop-rap-trap
1999 WILDFIRE,BROCKHAMPTON,hip-hop-rap-trap
Juicy,The Notorious B.I.G.,hip-hop-rap-trap
3005,Childish Gambino,hip-hop-rap-trap
Hurt Feelings,Mac Miller,hip-hop-rap-trap
Tomorrow Til Infinity (feat. Gunna),Young Thug,hip-hop-rap-trap
No Option,Post Malone,hip-hop-rap-trap
TAlk tO Me (with Rich The Kid),Tory Lanez,hip-hop-rap-trap
WAKE UP,Travis Scott,hip-hop-rap-trap
Notorious Thugs,The Notorious B.I.G.,hip-hop-rap-trap
No Frauds,Nicki Minaj,hip-hop-rap-trap
Angels (feat. Saba),Chance the Rapper,hip-hop-rap-trap
Nightmare,Offset,hip-hop-rap-trap
1-800-273-8255,Logic,hip-hop-rap-trap
Magnolia,Playboi Carti,hip-hop-rap-trap
Nonstop,Drake,hip-hop-rap-trap
F With U (feat. Ty Dolla $ign),Kid Ink,hip-hop-rap-trap
Neighbors,J. Cole,hip-hop-rap-trap
Mockingbird,Eminem,hip-hop-rap-trap
Buggin' Out,A Tribe Called Quest,hip-hop-rap-trap
Random,G-Eazy,hip-hop-rap-trap
GHOST,Jaden,hip-hop-rap-trap
Jus Lyke Compton,DJ Quik,hip-hop-rap-trap
New Freezer (feat. Kendrick Lamar),Rich The Kid,hip-hop-rap-trap
Bow Down,Westside Connection,hip-hop-rap-trap
Lifestyle,Rich Gang,hip-hop-rap-trap
Without Me,Eminem,hip-hop-rap-trap
You Know How We Do It,Ice Cube,hip-hop-rap-trap
Hit 'Em Up,2Pac,hip-hop-rap-trap
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,hip-hop-rap-trap
Hard Work Pays Off,Future,hip-hop-rap-trap
Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,hip-hop-rap-trap
Patek Water,Future,hip-hop-rap-trap
Hip Hop,Mos Def,hip-hop-rap-trap
Juice,Yo Gotti,hip-hop-rap-trap
Ooh Yea (feat. Ty Dolla $ign),Fabolous,hip-hop-rap-trap
Gimme the Loot,The Notorious B.I.G.,hip-hop-rap-trap
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,hip-hop-rap-trap
Throw Sum Mo,Rae Sremmurd,hip-hop-rap-trap
Dang! (feat. Anderson .Paak),Mac Miller,hip-hop-rap-trap
BRACKETS,J. Cole,hip-hop-rap-trap
Beautiful,Eminem,hip-hop-rap-trap
X,Lil Uzi Vert,hip-hop-rap-trap
Perplexing Pegasus,Rae Sremmurd,hip-hop-rap-trap
Real Thing (feat. Future),Tory Lanez,hip-hop-rap-trap
Phone Jumpin,Dave East,hip-hop-rap-trap
Money Made Me Do It,Post Malone,hip-hop-rap-trap
P.I.M.P.,50 Cent,hip-hop-rap-trap
It Ain't Hard to Tell,Nas,hip-hop-rap-trap
Shadowboxin',GZA,hip-hop-rap-trap
Get By,Talib Kweli,hip-hop-rap-trap
Never Know,6LACK,hip-hop-rap-trap
I Must Be High,South Park Mexican,hip-hop-rap-trap
Both Eyes Closed (feat. 2 Chainz and Young Dolph),Gucci Mane,hip-hop-rap-trap
Slippery (feat. Gucci Mane),Migos,hip-hop-rap-trap
Curve (feat. The Weeknd),Gucci Mane,hip-hop-rap-trap
Wait,August Alsina,hip-hop-rap-trap
Hail Mary,2Pac,hip-hop-rap-trap
Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,hip-hop-rap-trap
Come Get Her,Rae Sremmurd,hip-hop-rap-trap
BILLY,6ix9ine,hip-hop-rap-trap
Let's Go (feat. Big D & Twista),Trick Daddy,hip-hop-rap-trap
Family Don't Matter (feat. Millie Go Lightly),Young Thug,hip-hop-rap-trap
Collard Greens,ScHoolboy Q,hip-hop-rap-trap
Eazy-er Said Than Dunn,Eazy-E,hip-hop-rap-trap
Fingers Blue (feat. Travis Scott),Smokepurpp,hip-hop-rap-trap
Leave Me Alone,Flipp Dinero,hip-hop-rap-trap
Canal St.,A$AP Rocky,hip-hop-rap-trap
Smack That,Akon,hip-hop-rap-trap
Bring Da Ruckus,Wu-Tang Clan,hip-hop-rap-trap
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,hip-hop-rap-trap
"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,hip-hop-rap-trap
Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz),Snoop Dogg,hip-hop-rap-trap
No Rest,Lil Skies,hip-hop-rap-trap
This Is America,Childish Gambino,hip-hop-rap-trap
Candy Shop,50 Cent,hip-hop-rap-trap
Nasty Girl,Nelly,hip-hop-rap-trap
There's Alot Going On,Vic Mensa,hip-hop-rap-trap
Yeah Right,Vince Staples,hip-hop-rap-trap
Heebiejeebies,Aminé,hip-hop-rap-trap
Nothing Is Promised (with Rihanna),Mike WiLL Made-It,hip-hop-rap-trap
All Around The World (feat. Desiigner),Mura Masa,hip-hop-rap-trap
Survival Tactics,Styles Of Beyond,hip-hop-rap-trap
When I B On Tha Mic,Rakim,hip-hop-rap-trap
They Like,Yo Gotti,hip-hop-rap-trap
Wing$,Macklemore & Ryan Lewis,hip-hop-rap-trap
Drinks On Us,Mike WiLL Made-It,hip-hop-rap-trap
Rain Come Down,Vince Staples,hip-hop-rap-trap
Met Gala (feat. Offset),Gucci Mane,hip-hop-rap-trap
Saved (feat. E-40),Ty Dolla $ign,hip-hop-rap-trap
I Tried,Bone Thugs-N-Harmony,hip-hop-rap-trap
Don't Hurt Me,Mustard,hip-hop-rap-trap
The Creator,Pete Rock & C.L. Smooth,hip-hop-rap-trap
How to Rob (feat. The Madd Rapper),50 Cent,hip-hop-rap-trap
Everyday,Logic,hip-hop-rap-trap
FEEL.,Kendrick Lamar,hip-hop-rap-trap
Memory Lane (Sittin' in da Park),Nas,hip-hop-rap-trap
Nephew (feat. Lil Pump),Smokepurpp,hip-hop-rap-trap
Stay Woke (feat. Miguel),Meek Mill,hip-hop-rap-trap
Feelins,PnB Rock,hip-hop-rap-trap
I Got the Keys (feat. Jay-Z & Future),DJ Khaled,hip-hop-rap-trap
Grillz,Nelly,hip-hop-rap-trap
Hustlin',Rick Ross,hip-hop-rap-trap
Sunflower,Post Malone,hip-hop-rap-trap
Chun-Li,Nicki Minaj,hip-hop-rap-trap
Both (feat. Drake & Lil Wayne),Gucci Mane,hip-hop-rap-trap
Real Hitta (feat. Kodak Black),Plies,hip-hop-rap-trap
All The Way Up (Remix),Fat Joe,hip-hop-rap-trap
TATI,6ix9ine,hip-hop-rap-trap
DUCKWORTH.,Kendrick Lamar,hip-hop-rap-trap
Betrayed,Lil Xan,hip-hop-rap-trap
Transportin',Kodak Black,hip-hop-rap-trap
The Breaks,Kurtis Blow,hip-hop-rap-trap
Still D.R.E.,Dr. Dre,hip-hop-rap-trap
It's Tricky,Run–D.M.C.,hip-hop-rap-trap
Full Clip,Gang Starr,hip-hop-rap-trap
Rent Money,Future,hip-hop-rap-trap
La Raza,Kid Frost,hip-hop-rap-trap
High End (feat. Future & Young Thug),Chris Brown,hip-hop-rap-trap
Rosa Parks,OutKast,hip-hop-rap-trap
Street Talkin',Slick Rick,hip-hop-rap-trap
Sauce It Up,Lil Uzi Vert,hip-hop-rap-trap
I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),Futuristic,hip-hop-rap-trap
Still Don't Give A Fuck,Eminem,hip-hop-rap-trap
Energy,Drake,hip-hop-rap-trap
Ned Flanders (feat. A$AP Ferg),MadeinTYO,hip-hop-rap-trap
We The People....,A Tribe Called Quest,hip-hop-rap-trap
Waves,Kanye West,hip-hop-rap-trap
Rigamortus,Kendrick Lamar,hip-hop-rap-trap
Work Out,J. Cole,hip-hop-rap-trap
Fashion Killa,A$AP Rocky,hip-hop-rap-trap
The Ghetto,Too $hort,hip-hop-rap-trap
sweet sweet,Travis Scott,hip-hop-rap-trap
Shake It Up,Trippie Redd,hip-hop-rap-trap
Liquor Locker,Vic Mensa,hip-hop-rap-trap
Drop It Like It's Hot,Snoop Dogg,hip-hop-rap-trap
Bad and Boujee (feat. Lil Uzi Vert),Migos,hip-hop-rap-trap
Herside Story,GoldLink,hip-hop-rap-trap
Fine China,Future,hip-hop-rap-trap
Party (feat. Usher & Gucci Mane),Chris Brown,hip-hop-rap-trap
"If I'm Lyin, I'm Flyin",Kodak Black,hip-hop-rap-trap
Money Longer,Lil Uzi Vert,hip-hop-rap-trap
First Day Out,Tee Grizzley,hip-hop-rap-trap
Yikes,Kanye West,hip-hop-rap-trap
Yes Indeed,Lil Baby,hip-hop-rap-trap
Mrs. Officer,Lil Wayne,hip-hop-rap-trap
Blueberry Yum Yum,Ludacris,hip-hop-rap-trap
Regulate,Warren G,hip-hop-rap-trap
Panda,Desiigner,hip-hop-rap-trap
ELEMENT.,Kendrick Lamar,hip-hop-rap-trap
WIFI LIT,Future,hip-hop-rap-trap
"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)",Snoop Dogg,hip-hop-rap-trap
Studio,ScHoolboy Q,hip-hop-rap-trap
Hustle Hard Remix,Ace Hood,hip-hop-rap-trap
Mona Lisa (feat. Kendrick Lamar),Lil Wayne,hip-hop-rap-trap
"So Fresh, So Clean",OutKast,hip-hop-rap-trap
Passin' Me By,The Pharcyde,hip-hop-rap-trap
CAROUSEL,Travis Scott,hip-hop-rap-trap
Take A Step Back,Ski Mask The Slump God,hip-hop-rap-trap
Represent,Nas,hip-hop-rap-trap
Guala,G-Eazy,hip-hop-rap-trap
Jumpman,Drake,hip-hop-rap-trap
The Way You Move (feat. Sleepy Brown),OutKast,hip-hop-rap-trap
Low Life,Future,hip-hop-rap-trap
Remember You (feat. Blackbear),G-Eazy,hip-hop-rap-trap
Good Drank,2 Chainz,hip-hop-rap-trap
Instinct (feat. MadeinTYO),Roy Woods,hip-hop-rap-trap
Smooth Operator,Big Daddy Kane,hip-hop-rap-trap
Sippin On Some Syrup,Three 6 Mafia,hip-hop-rap-trap
Killshot,Eminem,hip-hop-rap-trap
No Limit,G-Eazy,hip-hop-rap-trap
Keep It On The Real,3X Krazy,hip-hop-rap-trap
Xxplosive,Dr. Dre,hip-hop-rap-trap
Bodak Yellow,Cardi B,hip-hop-rap-trap
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,hip-hop-rap-trap
Just a Friend,Biz Markie,hip-hop-rap-trap
Poppin' Them Thangs,G-Unit,hip-hop-rap-trap
No Tears,Scarface,hip-hop-rap-trap
New Patek,Lil Uzi Vert,hip-hop-rap-trap
YOSEMITE,Travis Scott,hip-hop-rap-trap
Leave Me,Rich The Kid,hip-hop-rap-trap
Dead Or Alive,Jazz Cartier,hip-hop-rap-trap
Heartless (feat. Rick Ross & Bigga Rankin),YFN Lucci,hip-hop-rap-trap
How High (Remix),Method Man,hip-hop-rap-trap
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard)",Ty Dolla $ign,hip-hop-rap-trap
All Eyez On Me,2Pac,hip-hop-rap-trap
Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,hip-hop-rap-trap
Protect Ya Neck,Wu-Tang Clan,hip-hop-rap-trap
How We Do,The Game,hip-hop-rap-trap
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,hip-hop-rap-trap
Real Rich (feat. Gucci Mane),Wiz Khalifa,hip-hop-rap-trap
Frontin' (feat. Jay-Z),Pharrell Williams,hip-hop-rap-trap
Chin Check,N.W.A.,hip-hop-rap-trap
Who Do You Love?,YG,hip-hop-rap-trap
Heartless,Kanye West,hip-hop-rap-trap
Lovers & Friends,Lil Jon,hip-hop-rap-trap
White Iverson,Post Malone,hip-hop-rap-trap
Fake Love,Drake,hip-hop-rap-trap
One Time Comin',YG,hip-hop-rap-trap
Black and Yellow,Wiz Khalifa,hip-hop-rap-trap
Da Graveyard,Big L,hip-hop-rap-trap
Ole School Shit,Eazy-E,hip-hop-rap-trap
Lollipop,Lil Wayne,hip-hop-rap-trap
Fight Night,Migos,hip-hop-rap-trap
Shoota (feat. Lil Uzi Vert),Playboi Carti,hip-hop-rap-trap
Airplanes (feat. Hayley Williams),B.o.B,hip-hop-rap-trap
Roses,OutKast,hip-hop-rap-trap
What's the Use?,Mac Miller,hip-hop-rap-trap
Set It Off,Bryson Tiller,hip-hop-rap-trap
Put It On Me,Ja Rule,hip-hop-rap-trap
The Real Slim Shady,Eminem,hip-hop-rap-trap
Too Hotty,Quality Control,hip-hop-rap-trap
Get Low featuring Ying Yang Twins,Lil Jon & The East Side Boyz,hip-hop-rap-trap
Cyclone (feat. T-Pain),Baby Bash,hip-hop-rap-trap
My Nigga,YG,hip-hop-rap-trap
Liquid Swords,GZA,hip-hop-rap-trap
Back To Back,Drake,hip-hop-rap-trap
Bartier Cardi (feat. 21 Savage),Cardi B,hip-hop-rap-trap
I Love It (& Lil Pump),Kanye West,hip-hop-rap-trap
I'm On One,DJ Khaled,hip-hop-rap-trap
What's The Difference,Dr. Dre,hip-hop-rap-trap
Girls,Beastie Boys,hip-hop-rap-trap
Up All Night,Drake,hip-hop-rap-trap
Ni**as In Paris,JAY Z,hip-hop-rap-trap
Smoke A Nigga,Juicy J,hip-hop-rap-trap
Walk On Water,A$AP Mob,hip-hop-rap-trap
Hood Took Me Under,Compton's Most Wanted,hip-hop-rap-trap
CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,hip-hop-rap-trap
Poetic Justice,Kendrick Lamar,hip-hop-rap-trap
On My Block,Scarface,hip-hop-rap-trap
Wicked,Future,hip-hop-rap-trap
100's (feat. Chief Keef & A.E.),Tyga,hip-hop-rap-trap
Uber Everywhere (feat. Travis Scott),MadeinTYO,hip-hop-rap-trap
Liife,Desiigner,hip-hop-rap-trap
Antidote,Travis Scott,hip-hop-rap-trap
So High (feat. Ghost Loft),Wiz Khalifa,hip-hop-rap-trap
Digits,Young Thug,hip-hop-rap-trap
6 Foot 7 Foot,Lil Wayne,hip-hop-rap-trap
Switch Lanes,Tyga,hip-hop-rap-trap
C.R.E.A.M.,Wu-Tang Clan,hip-hop-rap-trap
Reminder,The Weeknd,hip-hop-rap-trap
Diamonds,A$AP Twelvyy,hip-hop-rap-trap
Selfish,PnB Rock,hip-hop-rap-trap
Running Back (feat. Lil Wayne),Wale,hip-hop-rap-trap
Glow Like Dat,Rich Brian,hip-hop-rap-trap
Flexicution,Logic,hip-hop-rap-trap
Kill Jill (feat. Killer Mike & Jeezy),Big Boi,hip-hop-rap-trap
C'Mon wit da Git Down,Artifacts,hip-hop-rap-trap
Wanna Be A Baller,Lil' Troy,hip-hop-rap-trap
All Girls Are The Same,Juice WRLD,hip-hop-rap-trap
Ridin',Chamillionaire,hip-hop-rap-trap
Bonfire,Childish Gambino,hip-hop-rap-trap
Hate Me Now (feat. Puff Daddy),Nas,hip-hop-rap-trap
100 (feat. Drake),The Game,hip-hop-rap-trap
66,Lil Yachty,hip-hop-rap-trap
Who Dat Boy,"Tyler, The Creator",hip-hop-rap-trap
Da Mystery of Chessboxin',Wu-Tang Clan,hip-hop-rap-trap
Hello,Ice Cube,hip-hop-rap-trap
Some Way,NAV,hip-hop-rap-trap
Portland,Drake,hip-hop-rap-trap
Smile,Scarface,hip-hop-rap-trap
LUST.,Kendrick Lamar,hip-hop-rap-trap
Ruff Ryders' Anthem,DMX,hip-hop-rap-trap
See You Again,"Tyler, The Creator",hip-hop-rap-trap
Adrenaline Rush,Twista,hip-hop-rap-trap
Playaz Club,Rappin' 4-Tay,hip-hop-rap-trap
OMG,Camila Cabello,hip-hop-rap-trap
Dance with the Devil,Gucci Mane,hip-hop-rap-trap
In Da Club,50 Cent,hip-hop-rap-trap
Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,hip-hop-rap-trap
Boredom,"Tyler, The Creator",hip-hop-rap-trap
East Coast REMIX,A$AP Ferg,hip-hop-rap-trap
"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,hip-hop-rap-trap
Lifesaver,Guru,hip-hop-rap-trap
Dip (feat. Nicki Minaj),Tyga,hip-hop-rap-trap
It's Funky Enough,The D.O.C.,hip-hop-rap-trap
Young Dumb & Broke REMIX,Khalid,hip-hop-rap-trap
Hit,NAV,hip-hop-rap-trap
I Want (feat. 2 Chainz),MadeinTYO,hip-hop-rap-trap
Homecoming,Kanye West,hip-hop-rap-trap
Get Right Witcha,Migos,hip-hop-rap-trap
Taking A Walk,Trippie Redd,hip-hop-rap-trap
• TEMPTED,Jazz Cartier,hip-hop-rap-trap
Just Another Day,Too $hort,hip-hop-rap-trap
Swang,Rae Sremmurd,hip-hop-rap-trap
Can't Tell Me Nothing,Kanye West,hip-hop-rap-trap
4th Dimension,KIDS SEE GHOSTS,hip-hop-rap-trap
You Da Baddest,Future,hip-hop-rap-trap
Noticed,Lil Mosey,hip-hop-rap-trap
Go Flex,Post Malone,hip-hop-rap-trap
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,hip-hop-rap-trap
That's That Shit,Snoop Dogg,hip-hop-rap-trap
Devil In A New Dress,Kanye West,hip-hop-rap-trap
goosebumps,Travis Scott,hip-hop-rap-trap
Swimming Pools (Drank),Kendrick Lamar,hip-hop-rap-trap
HeadBand (feat. 2 Chainz),B.o.B,hip-hop-rap-trap
Who Want The Smoke? (feat. Cardi B & Offset),Lil Yachty,hip-hop-rap-trap
Back In The Day,Ahmad Lewis,hip-hop-rap-trap
BedRock,Young Money,hip-hop-rap-trap
Love The Way You Lie,Eminem,hip-hop-rap-trap
I Like It (I Wanna Be Where You Are),Grand Puba,hip-hop-rap-trap
679 (feat. Remy Boyz),Fetty Wap,hip-hop-rap-trap
In My Feelings,Drake,hip-hop-rap-trap
Where Ya At,Future,hip-hop-rap-trap
Professional Rapper (feat. Snoop Dogg),Lil Dicky,hip-hop-rap-trap
Perfect,Dave East,hip-hop-rap-trap
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,hip-hop-rap-trap
Misunderstood,PnB Rock,hip-hop-rap-trap
F*ck Up Some Commas,Future,hip-hop-rap-trap
Forbidden Fruit,J. Cole,hip-hop-rap-trap
No Mediocre,T.I.,hip-hop-rap-trap
It's A Vibe,2 Chainz,hip-hop-rap-trap
Why We Thugs,Ice Cube,hip-hop-rap-trap
Welcome To Jamrock,Damian Marley,hip-hop-rap-trap
She Will,Lil Wayne,hip-hop-rap-trap
"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,hip-hop-rap-trap
Aquemini,OutKast,hip-hop-rap-trap
Shooters,Tory Lanez,hip-hop-rap-trap
Emotionless,Drake,hip-hop-rap-trap
That Far,6LACK,hip-hop-rap-trap
Rap Saved Me,21 Savage,hip-hop-rap-trap
